3424750427,44124466908@N01,37.777191,-122.464271,http://farm4.staticflickr.com/3357/3424750427_a7fe62f418.jpg,"2009,april,april++2009,april09,art,best,ca,california,frankenart,frankenart+mart,free,mart,san+francisco,sf,sunday",['indoor'],"indoor:0.9600,text:0.5450",Inner Richmond
5914625320,21375941@N08,37.783195,-122.466932,http://farm6.staticflickr.com/5072/5914625320_9e70224409.jpg,"bay+area,city,richmond,san+francisco,street,the+richmond,urban",[],"alcohol:0.5030,beverage:0.5030,bright:0.5640,bucket:0.5810,food:0.5030,indoor:0.8550,text:0.6400,urban decay:0.6730,wine:0.5030",Inner Richmond
2737620930,51035555243@N01,37.773717,-122.462252,http://farm4.staticflickr.com/3048/2737620930_e2157bcfca.jpg,"2008+dale+chihuly+exhibit,california,chihuly,dale+chihuly,de+young,de+young+museum,golden+gate+park,san+francisco,united+states,united+states+of+america,usa","['abstract', 'black background', 'black', 'guitar', 'music', 'stringed instrument']","abstract:0.9580,art:0.8790,black background:0.9140,black:0.9140,blur:0.5970,curve:0.8560,dark red:0.8600,diagonal:0.5540,dusk:0.5050,fire:0.6280,flame:0.6280,fractal:0.7270,fret:0.7820,geometric:0.5150,guitar:0.9630,indoor:0.6020,lamp:0.5970,lampshade:0.5970,light painting:0.8790,maroon:0.8950,minimalism:0.8200,music:0.9630,nature:0.5310,neon light:0.8940,night:0.7610,passageway:0.5570,pattern:0.6590,quirky:0.5160,red:0.8950,reddish brown:0.6970,stringed instrument:0.9630,surreal:0.5450,texture:0.6470,trail:0.5310",Inner Richmond
6071973041,27284887@N03,37.774821,-122.464599,http://farm7.staticflickr.com/6182/6071973041_41afa88781.jpg,"california,living+in+americaa,san+fran,san+francisco,u.s.a.",['outdoor'],"harp:0.5560,jump:0.6120,music:0.5560,outdoor:0.9450,stringed instrument:0.5560,wedding:0.5980",Inner Richmond
2191186374,42445822@N00,37.781264,-122.463397,http://farm3.staticflickr.com/2251/2191186374_58e47b7e51.jpg,"consumating,consumating%3Aconsu_reunion,g3,kevin+smokler+consumating%3Aconsu_reunion,prom,promsumating2008,the+richmond,weegee",['indoor'],indoor:0.9480,Inner Richmond
4191911121,44124466908@N01,37.782939,-122.464546,http://farm5.staticflickr.com/4010/4191911121_e465c6426c.jpg,"%23ds30,2009,ca,california,dailyshoot,dec,december,december+2009,december09,green,green+apple+books,neon,neon+sign,san+francisco,sf","['green', 'neon light']","art:0.5950,digital display:0.7950,display screen:0.7950,electronics:0.7950,green:0.9760,light painting:0.5950,neon light:0.9830",Inner Richmond
8412546543,44124466908@N01,37.782517,-122.471831,http://farm9.staticflickr.com/8506/8412546543_f8440707f8.jpg,"aaronsw,aaronswartz,aaronswartzmemorial,aaronswartzsfmemorial,internet+archive,memorial,sanfrancisco","['blackandwhite', 'monochrome', 'people']","blackandwhite:1.0000,indoor:0.7770,monochrome:0.9960,people:1.0000",Inner Richmond
5996232401,90058596@N00,37.773529,-122.4646,http://farm7.staticflickr.com/6012/5996232401_0ede3bb56f.jpg,"2011,marathon,run,san+francisco+marathon,sf+marathon",[],"beachwear:0.6640,bikini:0.6640,footwear:0.5750,gymnastics:0.5230,hand:0.7370,hands:0.7840,hosiery:0.5750,outdoor:0.6740,sport:0.5230,swimsuit:0.6640",Inner Richmond
1339032147,33917831@N00,37.782824,-122.463902,http://farm2.staticflickr.com/1249/1339032147_1e91ff126b.jpg,"afternoon,colors,flowers,petals,plants,sunlight",['outdoor'],"blossom:0.5320,nature:0.5320,outdoor:0.9010,plant:0.5320",Inner Richmond
6200317522,51035555243@N01,37.780127,-122.460392,http://farm7.staticflickr.com/6004/6200317522_10e6bafc08.jpg,"california,liquor+store,richmond+district,san+francisco,united+states,united+states+of+america,usa","['diagonal', 'photo border', 'text', 'urban decay']","abstract:0.6790,alley:0.5890,architecture:0.5960,baluster:0.5350,bright:0.5080,diagonal:0.9100,geometric:0.8680,outdoor:0.7150,pattern:0.6870,photo border:0.9300,sign:0.6920,street sign:0.6920,symmetry:0.5390,text:0.9110,texture:0.5790,urban decay:0.9440,window frame:0.5960,window:0.5960",Inner Richmond
4261599410,25479668@N00,37.787364,-122.471165,http://farm5.staticflickr.com/4046/4261599410_1482fc9ccf.jpg,"40d,70-200mm,canon,f%2F4l,francisco,presidio,san","['animal', 'bird', 'duck', 'outdoor']","animal:0.9570,bird:0.9570,duck:0.9570,outdoor:0.9150,waterfowl:0.5840",Inner Richmond
4683315675,51035555243@N01,37.773716,-122.462253,http://farm2.staticflickr.com/1308/4683315675_7126046d0c.jpg,"2008+dale+chihuly+exhibit,california,chihuly,dale+chihuly,de+young,de+young+museum,san+francisco,united+states,united+states+of+america,usa",[],"curve:0.5110,dancer:0.5640,indoor:0.6390,people:0.7340,performer:0.7340",Inner Richmond
4377598445,50751757@N00,37.7805,-122.4725,http://farm5.staticflickr.com/4047/4377598445_994f8bc65c.jpg,"bus+ride,ca,california,muni,neighborhood,public+transportation,roger+wayne+beach,rojer,rww,streets+of+san+francisco","['outdoor', 'road']","bicycle:0.5460,bike:0.5460,car rally:0.6410,car:0.6410,freeway:0.8370,highway:0.8370,intersection:0.5690,outdoor:0.9800,path:0.5940,race car:0.6410,road:0.9660,sidewalk:0.5940,train:0.7140,truck:0.5060,vehicle:0.7140",Inner Richmond
11793423294,94246031@N00,37.785172,-122.464495,http://farm3.staticflickr.com/2805/11793423294_be6e6c5b17.jpg,"%C6%92%2F2.2,%E4%BA%BA,%E5%8A%A0%E5%88%A9%E7%A6%8F%E5%B0%BC%E4%BA%9A,%E5%9C%A3%E4%BD%9B%E6%9C%97%E8%A5%BF%E6%96%AF%E7%A7%91,%E5%A5%B3%E3%81%AE%E5%AD%90,%E5%A5%B3%E5%AD%A9,%E6%97%A7%E9%87%91%E5%B1%B1,%E7%BE%8E%E5%88%A9%E5%9D%9A%E5%90%88%E8%A1%86%E5%9B%BD,%EC%86%8C%EB%85%80,365,50mm,50mm+%C6%92%2F1.8,abi,ca,california,chica,d800,daniel+austin+hoherd,daniel+hoherd,female,femme,girl,iso%3A12800,muchacha,nikon,nikon+d800,north+america,northern+california,presidio+terrace,san+francisco,san+francisco+bay+area,san+francisco+county,sf,sf+bay+area,sfba,trevor,united+states,usa,wendy+withrow","['friends', 'groupshot', 'people']","friends:0.9490,groupshot:1.0000,people:1.0000",Inner Richmond
4028401810,54169140@N00,37.784333,-122.4715,http://farm3.staticflickr.com/2743/4028401810_e9de219a1c.jpg,"%23makebooks,2009,cameraphone,internet+archive,iphone,making+books+apparent",[],indoor:0.8050,Inner Richmond
4914877876,98446719@N00,37.785435,-122.468805,http://farm5.staticflickr.com/4114/4914877876_79cc75503c.jpg,picnik,"['nature', 'plant', 'potted plant']","garden:0.6760,nature:0.9540,plant:0.9540,potted plant:0.9540",Inner Richmond
5434127069,23609079@N07,37.780833,-122.459167,http://farm6.staticflickr.com/5055/5434127069_b7403121fb.jpg,"chinese+restaurant,food,food+porn,foodie,foodnut.com,restaurant,restaurant+guide,restaurant+review,richmond+district,san+dong+bbq,san+francisco",['indoor'],"alcohol:0.5480,beverage:0.7520,food:0.7520,indoor:0.9720,tea:0.7520,wine:0.5250",Inner Richmond
5105651738,38331851@N00,37.78173,-122.468397,http://farm2.staticflickr.com/1057/5105651738_6f22577685.jpg,"2010,bib10,internet+archive,san+francisco",['indoor'],"bedroom:0.5990,classroom:0.8140,dormitory:0.5990,hall:0.7210,indoor:0.9920,lecture hall:0.8140,room:0.8140",Inner Richmond
