497028974,97644214@N00,29.712786,-95.402805,http://farm1.staticflickr.com/220/497028974_55d1601ffc.jpg,"3d,c-usa,crosseye,houston,pole+vault,texas,track+and+field,university+of+tulsa","['high jump', 'sport', 'track', 'trapeze']","bungee:0.8730,gymnastics:0.8360,high jump:0.9310,jump:0.8800,outdoor:0.6630,people:0.8800,performer:0.8800,sport:0.9310,track:0.9310,trapeze:0.9830",UNIVERSITY PLACE
356288862,43623849@N00,29.719402,-95.396819,http://farm1.staticflickr.com/164/356288862_9a19aa92a6.jpg,"2005,rice+graduation,vickie","['friends', 'outdoor', 'people']","friends:0.9080,graduation:0.8520,outdoor:0.9150,people:0.9080,student:0.5940",UNIVERSITY PLACE
2887209034,49413207@N00,29.718423,-95.397741,http://farm4.staticflickr.com/3048/2887209034_dbc4b80824.jpg,"aurora+robson,rice+university+art+gallery,the+great+indoors,workplace+photo",[],"arch:0.7110,architecture:0.7110,nature:0.8080,plant:0.8080,tree:0.8080",UNIVERSITY PLACE
11369919663,23561056@N00,29.727032,-95.418341,http://farm3.staticflickr.com/2890/11369919663_d65ba1b0e9.jpg,"beer,city,co,color,contrast,film,focus,goode,grain,houston,justpentax,manual,neon,noise,pentax,pentaxart,program,restaurant,shiner,sign,super,texas,tourism,travel,urban",[],"art:0.5850,black background:0.7010,black:0.7010,light painting:0.5850,light:0.7240,neon light:0.6760,night:0.6440,quirky:0.5170,screenshot:0.5350,surreal:0.5660,text:0.5350",UNIVERSITY PLACE
7722654658,30510465@N08,29.715149,-95.403964,http://farm9.staticflickr.com/8423/7722654658_f0568846fb.jpg,,['blue'],"abstract:0.5770,architecture:0.5940,blue:0.9180,fountain:0.5940,gravestone:0.5470,ice:0.6580,indigo:0.6200,purple:0.6200,quirky:0.5450,snow:0.7390,surreal:0.7570,texture:0.6650,urban decay:0.7520",UNIVERSITY PLACE
3021147089,58435577@N00,29.72,-95.398,http://farm4.staticflickr.com/3155/3021147089_0679679a96.jpg,,[],"bumper car:0.6880,cafeteria:0.5080,dining room:0.5430,dining:0.5430,hall:0.6200,ice rink:0.5680,indoor:0.5050,meeting room:0.5020,restaurant:0.5080,room:0.8710,sport:0.5450,stadium:0.5450,sun parlor:0.8710,vehicle:0.6880",UNIVERSITY PLACE
8383502905,8630870@N02,29.730539,-95.387454,http://farm9.staticflickr.com/8189/8383502905_67621d4d2d.jpg,"instagram+app,iphoneography,lo-fi,square,square+format",[],,UNIVERSITY PLACE
5038471562,97644214@N00,29.718293,-95.405305,http://farm5.staticflickr.com/4087/5038471562_879dac6c3c.jpg,"3d,cross+country,crosseye,houston,rice+invitational,rice+university,texas","['athletic game', 'outdoor sport', 'outdoor', 'sport', 'sportswear', 'team sport']","athletic game:0.9210,contact sport:0.6330,field game:0.8810,field hockey:0.8810,hockey:0.8810,outdoor sport:0.9190,outdoor:0.9850,rugby:0.8620,runner:0.8910,running:0.8910,soccer:0.6600,sport:0.9690,sportswear:0.9010,team sport:0.9240,track:0.8840",UNIVERSITY PLACE
7328622634,8015956@N04,29.705704,-95.408427,http://farm8.staticflickr.com/7090/7328622634_ac46f2975b.jpg,"houston+landmarks,wortham+park+-+texas+medical+center",['outdoor'],"architecture:0.7820,colonnade:0.7640,column:0.7820,house:0.6100,nature:0.5560,outdoor:0.9070,path:0.7690,plant:0.5560,porch:0.6100,road:0.6970,sidewalk:0.7690,tree:0.5560,walkway:0.6670",UNIVERSITY PLACE
5924740251,36378366@N00,29.726427,-95.390564,http://farm7.staticflickr.com/6003/5924740251_afbd3f6d8d.jpg,,"['art', 'sculpture', 'statue']","architecture:0.7080,art:0.9710,artifact:0.5420,birdbath:0.6760,fountain:0.5170,furry:0.7840,memorial:0.6880,outdoor:0.7750,pedestal:0.7080,sculpture:0.9710,statue:0.9610",UNIVERSITY PLACE
8088507358,84292292@N00,29.727489,-95.389818,http://farm9.staticflickr.com/8464/8088507358_5142f0fdf9.jpg,"houston,texas,usa","['outdoor', 'path', 'road', 'sidewalk']","architecture:0.5390,cenotaph:0.5390,freeway:0.6270,highway:0.6270,intersection:0.8830,outdoor:0.9870,path:0.9600,pedestrian crossing:0.8900,road:0.9820,sidewalk:0.9600",UNIVERSITY PLACE
425443010,43462240@N00,29.719355,-95.407558,http://farm1.staticflickr.com/172/425443010_1cf10d7e3a.jpg,"boulevard,houston,rice,sign,squirrel,street,texas,tx,university",[],"nature:0.5560,outdoor:0.6860,safari:0.5560",UNIVERSITY PLACE
9591303395,40798914@N00,29.725728,-95.390521,http://farm8.staticflickr.com/7387/9591303395_8e92d7fff4.jpg,,"['art', 'surreal']","ancient:0.6190,art:0.9400,head:0.5380,painting:0.8500,people:0.5380,portrait:0.5380,quirky:0.6090,surreal:0.9070,symmetry:0.6660,watercolor:0.5540",UNIVERSITY PLACE
1512194844,49413207@N00,29.725989,-95.390285,http://farm3.staticflickr.com/2050/1512194844_c0e7831643.jpg,"houston,yue+minjun+mfah",[],"art:0.8040,head:0.5390,people:0.5390,portrait:0.5390,sculpture:0.8040",UNIVERSITY PLACE
10049375336,103963798@N03,29.7114,-95.401657,http://farm8.staticflickr.com/7410/10049375336_37d7c059eb.jpg,,"['groupshot', 'indoor', 'people']","groupshot:1.0000,indoor:0.9400,people:1.0000",UNIVERSITY PLACE
4279481232,49413207@N00,29.718244,-95.403535,http://farm5.staticflickr.com/4042/4279481232_e7460f37a5.jpg,"aurora+robson,barbara+and+david+gibbs+recreation+and+wellness+center,lift,rice+university",[],vivarium:0.6870,UNIVERSITY PLACE
6233021197,97644214@N00,29.718516,-95.406013,http://farm7.staticflickr.com/6229/6233021197_ecdc99acef.jpg,"3d,crosseye,houston,lamar+university,rice+university,rugby,texas","['outdoor', 'sport', 'team sport']","animal:0.5760,athletic game:0.6270,contact sport:0.7210,field game:0.7040,football helmet:0.5420,football:0.5020,harness:0.6520,horse:0.5760,horseback riding:0.5440,jockey:0.5440,lacrosse:0.7040,outdoor sport:0.8720,outdoor:0.9870,racing:0.6730,riding:0.5440,rugby:0.6060,sport:0.9350,team sport:0.9350",UNIVERSITY PLACE
1458304811,97644214@N00,29.714985,-95.404554,http://farm2.staticflickr.com/1140/1458304811_07006d58e2.jpg,"3d,crosseye,houston,rice+university,texas,university+of+houston,volleyball","['basketball', 'court game', 'ensemble', 'outfit', 'sport']","athletic game:0.7560,basketball:0.9010,court game:0.9010,ensemble:0.9110,indoor:0.6670,music:0.6400,outfit:0.9110,people:0.6550,percussion instrument:0.5520,performer:0.6550,sport:0.9010,stringed instrument:0.6010,team sport:0.8930,trapeze:0.5040,volleyball:0.7730",UNIVERSITY PLACE
5694154556,33921987@N00,29.717305,-95.417039,http://farm6.staticflickr.com/5181/5694154556_f9f70c7277.jpg,"neurofibromatosis,reggie+bibbs,reggiebibbs.com,village+shoe+shop","['people', 'shorts']","people:1.0000,shorts:0.9110",UNIVERSITY PLACE
3485854751,9263815@N04,29.716066,-95.399029,http://farm4.staticflickr.com/3591/3485854751_5e945bfe65.jpg,"17-35,17mm,3xp,40d,canon,di,hdr,photomatix,rice+university,tamron,will+rice,wrc",[],"architecture:0.5920,building:0.5570,hdr:0.5550,outdoor:0.7750",UNIVERSITY PLACE
2651033986,23371984@N06,29.756963,-95.264554,http://farm4.staticflickr.com/3223/2651033986_cb2147f48b.jpg,"2008,awesome,bands,fun,houston,jodi-kaos,norma+jean,sam+houston+race+park,texas,tour,tx,vans,warped,warped+tour+2008",[],"banjo:0.6440,indoor:0.5400,music:0.6440,musician:0.6270,people:0.6270,performer:0.6270,stringed instrument:0.6440",CLINTON PARK TRI-COMMUNITY
437108508,73324698@N00,29.727862,-95.261678,http://farm1.staticflickr.com/187/437108508_3cf33e27ff.jpg,"aroundtheglobe,barche,barco,boat,boot,golfvonmexiko,houston,northamerica,o.k.photography,people,rickmers,rickmershamburg,schiff,ship,texas,usa,vessel",[],"furry:0.5360,hospital:0.5630,indoor:0.7620,room:0.5630,shop:0.5920",CLINTON PARK TRI-COMMUNITY
2651054612,23371984@N06,29.756963,-95.264554,http://farm4.staticflickr.com/3021/2651054612_a145565986.jpg,"2008,awesome,bands,fun,houston,jodi-kaos,reel+big+fish,sam+houston+race+park,texas,tour,tx,vans,warped,warped+tour+2008",[],sport:0.5370,CLINTON PARK TRI-COMMUNITY
2650269671,23371984@N06,29.756963,-95.264554,http://farm4.staticflickr.com/3222/2650269671_e8c0606b78.jpg,"2008,awesome,bands,family+force+5,fun,houston,jodi-kaos,sam+houston+race+park,texas,tour,tx,vans,warped,warped+tour+2008",[],"guitar:0.5110,indoor:0.7020,music:0.5110,stringed instrument:0.5110",CLINTON PARK TRI-COMMUNITY
2651008578,23371984@N06,29.756963,-95.264554,http://farm4.staticflickr.com/3048/2651008578_4f40e4a54c.jpg,"2008,austin+bello,awesome,bands,caleb+turman,forever+the+sickest+kids,fun,houston,jodi-kaos,jonathan+cook,kent+garrison,kyle+burns,marc,sam+houston+race+park,texas,tour,tx,vans,warped,warped+tour+2008",[],"bullhorn:0.5390,curve:0.6810,electronics:0.6290,musician:0.6900,people:0.6900,performer:0.6900",CLINTON PARK TRI-COMMUNITY
437110220,73324698@N00,29.727862,-95.261678,http://farm1.staticflickr.com/158/437110220_2c579df2dd.jpg,"aroundtheglobe,barche,barco,boat,boot,golfvonmexiko,harbor,houston,northamerica,o.k.photography,port,rickmers,rickmershamburg,schiff,ship,texas,usa,vessel",['outdoor'],"abutment:0.5990,architecture:0.5990,container ship:0.5190,ferry:0.7220,freeway:0.6620,harbor:0.8940,highway:0.6620,outdoor:0.9690,road:0.6620,ship:0.7220,vehicle:0.7220,water:0.8940,watercourse:0.6180,waterfront:0.8940",CLINTON PARK TRI-COMMUNITY
437106383,73324698@N00,29.727862,-95.261678,http://farm1.staticflickr.com/160/437106383_5325f83d1d.jpg,"aroundtheglobe,barche,barco,boat,boot,golfvonmexiko,houston,northamerica,o.k.photography,rickmers,rickmershamburg,schiff,ship,texas,usa,vessel","['art', 'drawing', 'indoor']","art:0.9080,bed:0.7570,drawing:0.9080,indoor:0.9230,map:0.7390,people:0.6440,room:0.7570",CLINTON PARK TRI-COMMUNITY
2650246143,23371984@N06,29.756963,-95.264554,http://farm4.staticflickr.com/3044/2650246143_a9a66320aa.jpg,"2008,awesome,bands,cobra+starship,fun,houston,jodi-kaos,sam+houston+race+park,texas,tour,tx,vans,warped,warped+tour+2008",[],indoor:0.6180,CLINTON PARK TRI-COMMUNITY
437108191,73324698@N00,29.727862,-95.261678,http://farm1.staticflickr.com/161/437108191_d6b843ec62.jpg,"aroundtheglobe,barche,barco,boat,boot,golfvonmexiko,harbor,houston,northamerica,o.k.photography,port,schiff,ship,texas,usa,vessel","['harbor', 'marina', 'outdoor', 'water', 'waterfront']","architecture:0.5250,bay:0.7000,boat:0.6870,bridge:0.5250,ferry:0.5720,harbor:0.9730,lakefront:0.7460,landscape:0.7460,marina:0.9160,military vehicle:0.5380,nature:0.7460,outdoor:0.9890,reservoir:0.5090,riverbank:0.7380,sail boat:0.6870,ship:0.6060,skyline:0.6460,slope:0.7380,vehicle:0.6870,water:0.9730,waterfront:0.9730",CLINTON PARK TRI-COMMUNITY
2651045664,23371984@N06,29.756963,-95.264554,http://farm4.staticflickr.com/3232/2651045664_85cb51d9eb.jpg,"2008,awesome,band,bands,farewell,fun,houston,jodi-kaos,sam+houston+race+park,texas,tour,tx,vans,warped,warped+tour+2008",[],"bagpipe:0.5710,music:0.5710",CLINTON PARK TRI-COMMUNITY
437106082,73324698@N00,29.727862,-95.261678,http://farm1.staticflickr.com/187/437106082_0f51fbe585.jpg,"aroundtheglobe,barche,barco,boat,boot,golfvonmexiko,houston,louisiana,northamerica,o.k.photography,rickmers,rickmersneworleans,schiff,ship,texas,usa,vessel","['boat', 'harbor', 'outdoor', 'vehicle', 'water', 'waterfront']","architecture:0.5640,boat:0.9190,bridge:0.5640,cargo container:0.5750,container ship:0.8100,drawbridge:0.5390,ferry:0.8820,harbor:0.9540,landscape:0.6320,marina:0.5760,nature:0.6320,outdoor:0.9850,riverbank:0.6320,ship:0.8820,skyline:0.7150,slope:0.6320,vehicle:0.9190,water:0.9540,waterfront:0.9540",CLINTON PARK TRI-COMMUNITY
2650278177,23371984@N06,29.756963,-95.264554,http://farm4.staticflickr.com/3212/2650278177_69c3864266.jpg,"2008,awesome,bands,family+force+5,fun,houston,jodi-kaos,sam+houston+race+park,texas,tour,tx,vans,warped,warped+tour+2008",[],outdoor:0.6800,CLINTON PARK TRI-COMMUNITY
437111087,73324698@N00,29.727862,-95.261678,http://farm1.staticflickr.com/159/437111087_2b9129f501.jpg,"aroundtheglobe,barche,barco,boat,boot,golfvonmexiko,handelsschiff,harbor,houston,louisiana,northamerica,o.k.photography,port,rickmers,rickmershamburg,rickmersneworleans,schiff,ship,texas,usa,vessel","['outdoor', 'ship', 'vehicle']","boat:0.8820,container ship:0.7100,ferry:0.8890,harbor:0.7870,outdoor:0.9530,passenger ship:0.5440,ship:0.9670,vehicle:0.9670,water:0.7870,waterfront:0.7870",CLINTON PARK TRI-COMMUNITY
2650247175,23371984@N06,29.756963,-95.264554,http://farm4.staticflickr.com/3146/2650247175_a0e4aac92a.jpg,"2008,awesome,bands,family+force+5,fun,houston,jodi-kaos,sam+houston+race+park,texas,tour,tx,vans,warped,warped+tour+2008",['indoor'],"indoor:0.9090,sport:0.6800",CLINTON PARK TRI-COMMUNITY
437106043,73324698@N00,29.727862,-95.261678,http://farm1.staticflickr.com/179/437106043_4c26f4fca0.jpg,"aroundtheglobe,barche,barco,boat,boot,golfvonmexiko,harbor,houston,northamerica,o.k.photography,port,rickmers,rickmershamburg,schiff,ship,texas,usa,vessel",[],"aircraft:0.7190,airframe:0.6840,airplane:0.6840,vehicle:0.7190",CLINTON PARK TRI-COMMUNITY
4579529434,73324698@N00,29.727862,-95.261678,http://farm5.staticflickr.com/4018/4579529434_fc9df4d357.jpg,"aroundtheglobe,barche,barco,boat,boot,bow,bug,courtesy+flag,golfvonmexiko,handelsschiff,harbor,houston,northamerica,o.k.photography,port,red,rollei,rolleix-8sports,schiff,ship,texas,texas+courtesy+flag,usa,vessel","['outdoor', 'ship', 'vehicle']","bay:0.5120,boat:0.7080,cargo container:0.6140,container ship:0.6980,ferry:0.5840,harbor:0.5230,outdoor:0.9080,ship:0.9080,vehicle:0.9080,water:0.5230,waterfront:0.5230",CLINTON PARK TRI-COMMUNITY
2650184111,23371984@N06,29.756963,-95.264554,http://farm4.staticflickr.com/3032/2650184111_178265d08f.jpg,"2008,austin+bello,awesome,bands,caleb+turman,forever+the+sickest+kids,fun,houston,jodi-kaos,jonathan+cook,kent+garrison,kyle+burns,marc,sam+houston+race+park,texas,tour,tx,vans,warped,warped+tour+2008",[],"people:0.6310,performer:0.6310",CLINTON PARK TRI-COMMUNITY
437106281,73324698@N00,29.727862,-95.261678,http://farm1.staticflickr.com/172/437106281_2fe4ea15dc.jpg,"aroundtheglobe,barche,barco,boat,boot,golfvonmexiko,harbor,houston,northamerica,o.k.photography,port,rickmers,rickmershamburg,schiff,ship,sonnenaufgang,sunrise,texas,usa,vessel",['outdoor'],"architecture:0.5140,bridge:0.5140,fog:0.5320,light:0.5060,outdoor:0.9130,streetlight:0.6440,sun:0.5550",CLINTON PARK TRI-COMMUNITY
437105480,73324698@N00,29.727862,-95.261678,http://farm1.staticflickr.com/179/437105480_70d1f8e762.jpg,"aroundtheglobe,barche,barco,boat,boot,golfvonmexiko,houston,northamerica,o.k.photography,rickmers,rickmershamburg,schiff,ship,texas,usa,vessel",[],"cartoon:0.5050,indoor:0.6030,map:0.8350,paper:0.6080,poster:0.6830",CLINTON PARK TRI-COMMUNITY
2650270745,23371984@N06,29.756963,-95.264554,http://farm4.staticflickr.com/3085/2650270745_c863cd0099.jpg,"2008,awesome,bands,family+force+5,fun,houston,jodi-kaos,sam+houston+race+park,texas,tour,tx,vans,warped,warped+tour+2008",['outdoor'],outdoor:0.9110,CLINTON PARK TRI-COMMUNITY
5930309709,37052540@N06,29.697669,-95.438323,http://farm7.staticflickr.com/6004/5930309709_9bef038236.jpg,"business+combination,houston,neighborhood+centers,nonprofit,orientation,senior+services,sheltering+arms","['groupshot', 'people']","groupshot:1.0000,indoor:0.8540,people:1.0000,sign:0.5260,signboard:0.5260,text:0.5260",BRAESWOOD
2949909169,55786339@N00,29.699752,-95.44458,http://farm4.staticflickr.com/3052/2949909169_be2478945d.jpg,"69f,airme,houston,iphone,partly+cloudy,texas,united+states,weatherbug,west+university+place","['head', 'people']","head:0.9500,indoor:0.7810,people:0.9660",BRAESWOOD
540954207,97238732@N00,29.702218,-95.44115,http://farm2.staticflickr.com/1420/540954207_d45354dc42.jpg,"apso,dog,lhasa,miles","['animal', 'car mirror', 'car part', 'dog', 'outdoor', 'pet']","animal:0.9370,car mirror:0.9270,car part:0.9270,dog:0.9370,labrador:0.5800,outdoor:0.9240,pet:0.9370",BRAESWOOD
4920768600,49413207@N00,29.681412,-95.444369,http://farm5.staticflickr.com/4138/4920768600_583664c01b.jpg,,"['architecture', 'building complex', 'building', 'outdoor']","architecture:0.9680,baluster:0.5290,building complex:0.9010,building:0.9680,cenotaph:0.5450,city:0.5030,cityscape:0.5030,colonnade:0.8160,geometric:0.7090,hand rail:0.6160,house:0.5090,mansion:0.5090,memorial:0.6590,monument:0.7030,outdoor:0.9540,portico:0.7650",BRAESWOOD
3275884438,21001103@N05,29.693272,-95.4304,http://farm4.staticflickr.com/3312/3275884438_9874d45b81.jpg,chef+dude,['indoor'],indoor:0.9370,BRAESWOOD
8355734825,8630870@N02,29.705781,-95.4314,http://farm9.staticflickr.com/8374/8355734825_35a2c39f8f.jpg,"dc+film,hipstamatic,loftus+lens,tasty+pop+flash",[],"burrito:0.5470,food:0.5470,indoor:0.8890",BRAESWOOD
11790555413,8630870@N02,29.692656,-95.418963,http://farm4.staticflickr.com/3823/11790555413_aaa5db7fda.jpg,"instagram+app,iphoneography,square,square+format,x-pro+ii","['indoor', 'people']","bright:0.5210,handicraft:0.5360,hat:0.7990,indoor:0.9630,people:1.0000",BRAESWOOD
